Outlet_ID,Outlet_Type,Outlet_Size,dominant_distributor,observed_mean_monthly_liters,predicted_potential_liters,headroom_liters,competitive_intensity,bill_per_liter,Trade_Spend_Allocation_LKR,expected_incremental_liters,expected_incremental_revenue_lkr,liters_per_1000_lkr
OUT_03706,Kiosk,Small,DIST_W_01,32.460102349909704,105.264,72.80389765009029,0.625,294.49031462910403,0.0,0.0,0.0,0.0
OUT_03707,Bakery,Small,DIST_W_02,41.468613169899754,155.114,113.64538683010025,0.625,243.14103410809597,0.0,0.0,0.0,0.0
OUT_03708,Kiosk,Small,DIST_W_02,30.62212314799039,165.032,134.40987685200963,0.375,324.20885487855355,0.0,0.0,0.0,0.0
OUT_03709,Grocery,Large,DIST_W_03,533.8403664595874,996.299,462.4586335404126,0.625,269.766261410295,0.0,0.0,0.0,0.0
OUT_03710,Hotel,Medium,DIST_W_01,114.78496679440477,286.128,171.34303320559522,0.625,276.140835667945,0.0,0.0,0.0,0.0
OUT_03714,Eatery,Medium,DIST_W_02,116.21693705468161,365.48,249.2630629453184,0.75,265.77286782520986,0.0,0.0,0.0,0.0
OUT_03715,Eatery,Medium,DIST_W_02,156.31600526832133,441.874,285.5579947316787,0.625,252.71599537746232,0.0,0.0,0.0,0.0
OUT_03717,Pharmacy,Small,DIST_W_01,25.53530263721185,94.639,69.10369736278815,0.375,294.3977762691192,0.0,0.0,0.0,0.0
OUT_03718,Pharmacy,Medium,DIST_W_01,130.06163184017032,389.512,259.4503681598297,0.625,278.69555826153857,0.0,0.0,0.0,0.0
OUT_03719,Pharmacy,Extra Large,DIST_W_03,1316.0027150390556,2545.055,1229.0522849609442,0.75,265.4696171700777,0.0,0.0,0.0,0.0
OUT_03720,Kiosk,Small,DIST_W_02,31.73567040618581,103.009,71.2733295938142,0.25,358.07668536127517,0.0,0.0,0.0,0.0
OUT_03722,Smmt,Small,DIST_W_03,26.539106486423897,122.534,95.9948935135761,0.75,348.2928594967902,0.0,0.0,0.0,0.0
OUT_03726,Pharmacy,Medium,DIST_W_01,121.6234120803412,325.232,203.60858791965882,0.5,306.1339373521731,0.0,0.0,0.0,0.0
OUT_03727,Smmt,Small,DIST_W_03,54.730566660080186,145.25,90.51943333991981,0.75,259.362029157445,0.0,0.0,0.0,0.0
OUT_03728,Grocery,Small,DIST_W_03,40.522661151080854,113.506,72.98333884891915,0.375,275.31754363124804,0.0,0.0,0.0,0.0
OUT_03729,Bakery,Medium,DIST_W_01,150.93000404029664,414.642,263.71199595970336,0.875,256.45164593822807,0.0,0.0,0.0,0.0
OUT_03730,Kiosk,Medium,DIST_W_02,130.3828275662272,346.975,216.59217243377282,0.5,263.4919763190353,0.0,0.0,0.0,0.0
OUT_03731,Grocery,Medium,DIST_W_01,144.68545952114363,362.565,217.87954047885637,0.875,237.17154770766564,0.0,0.0,0.0,0.0
OUT_03732,Pharmacy,Small,DIST_W_01,41.7384339544707,116.859,75.1205660455293,0.5,256.8092328346294,0.0,0.0,0.0,0.0
OUT_03733,Hotel,Small,DIST_W_03,27.584179985245825,116.469,88.88482001475417,0.375,347.68327918751413,0.0,0.0,0.0,0.0
OUT_03734,Smmt,Medium,DIST_W_01,121.5976143553399,377.887,256.2893856446601,0.875,259.9729870626447,0.0,0.0,0.0,0.0
OUT_03735,Smmt,Medium,DIST_W_02,123.77678047260329,335.946,212.16921952739673,0.5,284.2693310287377,0.0,0.0,0.0,0.0
OUT_03736,Smmt,Medium,DIST_W_02,135.67973157834177,399.538,263.85826842165824,0.375,283.0074324430431,0.0,0.0,0.0,0.0
OUT_03738,Hotel,Medium,DIST_W_03,147.55211808252236,428.205,280.65288191747766,0.5,259.7289258455438,0.0,0.0,0.0,0.0
OUT_03739,Eatery,Large,DIST_W_03,561.4454425483701,1203.297,641.8515574516299,0.75,255.00646343832906,0.0,0.0,0.0,0.0
OUT_03741,Eatery,Extra Large,DIST_W_03,1343.7869493703713,2552.646,1208.8590506296289,0.875,265.15424064842693,0.0,0.0,0.0,0.0
OUT_03743,Pharmacy,Medium,DIST_W_02,116.52036564100159,351.253,234.73263435899838,0.25,302.4257020297303,0.0,0.0,0.0,0.0
OUT_03744,Kiosk,Small,DIST_W_02,35.89771939313933,117.906,82.00828060686067,0.625,274.14200797988866,0.0,0.0,0.0,0.0
OUT_03745,Smmt,Small,DIST_W_03,29.195222445179343,123.675,94.47977755482066,0.5,326.27991918322124,0.0,0.0,0.0,0.0
OUT_03746,Smmt,Medium,DIST_W_01,138.721716285838,351.296,212.574283714162,0.875,252.2457782731673,0.0,0.0,0.0,0.0
OUT_03747,Smmt,Small,DIST_W_01,42.81458888312277,152.379,109.56441111687722,0.75,279.60166049587,0.0,0.0,0.0,0.0
OUT_03748,Grocery,Medium,DIST_W_02,111.73213356088183,279.879,168.14686643911818,0.375,297.8812284531189,0.0,0.0,0.0,0.0
OUT_03749,Bakry,Small,DIST_W_01,34.34147330912276,110.332,75.99052669087723,0.375,291.17977073928887,0.0,0.0,0.0,0.0
OUT_03751,Hotel,Small,DIST_W_02,48.94385334766736,152.835,103.89114665233265,0.5,257.07123735574237,0.0,0.0,0.0,0.0
OUT_03753,Grocery,Small,DIST_W_01,36.88755926942965,118.194,81.30644073057036,0.5,356.94692695406604,0.0,0.0,0.0,0.0
OUT_03754,Grocery,Large,DIST_W_01,530.407383679377,1213.031,682.623616320623,0.5,272.51400027366253,0.0,0.0,0.0,0.0
OUT_03756,Smmt,Medium,DIST_W_01,134.27163712201906,305.778,171.50636287798096,1.0,252.46803132887715,0.0,0.0,0.0,0.0
OUT_03757,Bakery,Extra Large,DIST_W_01,1336.3512480722327,2418.921,1082.5697519277671,0.625,265.9871659983178,0.0,0.0,0.0,0.0
OUT_03758,Grocery,Small,DIST_W_03,29.58662390331839,105.802,76.21537609668161,1.0,352.2146505669428,0.0,0.0,0.0,0.0
OUT_03760,Bakery,Medium,DIST_W_03,113.73614816216036,376.482,262.74585183783967,0.5,314.06046696123934,0.0,0.0,0.0,0.0
OUT_03761,Pharmacy,Small,DIST_W_01,32.63831247955864,133.175,100.53668752044138,0.625,238.60743727831425,0.0,0.0,0.0,0.0
OUT_03762,Grocery,Medium,DIST_W_03,152.3160577597209,410.821,258.5049422402791,0.625,266.2096051211253,0.0,0.0,0.0,0.0
OUT_03763,Hotel,Small,DIST_W_03,42.42801683031419,143.659,101.2309831696858,0.5,280.37828453669414,0.0,0.0,0.0,0.0
OUT_03764,Kiosk,Large,DIST_W_03,516.0895036532592,1121.426,605.3364963467408,0.625,272.4691471928765,0.0,0.0,0.0,0.0
OUT_03766,Kiosk,Extra Large,DIST_W_01,1304.3284261546316,2501.851,1197.5225738453685,0.625,259.9502594317672,0.0,0.0,0.0,0.0
OUT_03767,Bakery,Medium,DIST_W_02,136.81919940946685,414.83,278.0108005905331,0.875,267.15749756305536,0.0,0.0,0.0,0.0
OUT_03769,Grocery,Medium,DIST_W_01,122.03336268677603,420.634,298.60063731322396,0.75,274.80227772450786,0.0,0.0,0.0,0.0
OUT_03774,Kiosk,Small,DIST_W_03,38.62105512107397,100.17,61.54894487892603,0.625,263.42781018432487,0.0,0.0,0.0,0.0
OUT_03777,Kiosk,small,DIST_W_03,36.347982555979385,107.226,70.87801744402061,0.5,310.3716647562351,0.0,0.0,0.0,0.0
OUT_03779,Bakery,Small,DIST_W_02,38.15107616730731,117.585,79.43392383269268,0.5,267.38353637934785,0.0,0.0,0.0,0.0
OUT_03781,Grocery,Medium,DIST_W_02,144.53520539959737,443.646,299.11079460040264,0.5,263.1880094362263,0.0,0.0,0.0,0.0
OUT_03782,Kiosk,Medium,DIST_W_02,112.6279361440789,376.5,263.8720638559211,0.5,301.7397117453193,0.0,0.0,0.0,0.0
OUT_03783,Grocery,Small,DIST_W_01,35.86814593088625,120.982,85.11385406911376,0.375,271.1006393933552,0.0,0.0,0.0,0.0
OUT_03784,Pharmacy,Small,DIST_W_02,32.22753515625827,101.221,68.99346484374173,0.375,372.34953701597726,0.0,0.0,0.0,0.0
OUT_03787,Hotel,Medium,DIST_W_01,130.15422943867344,361.626,231.47177056132654,0.375,289.85472483322883,0.0,0.0,0.0,0.0
OUT_03790,Smmt,Small,DIST_W_01,43.76973306518477,145.394,101.62426693481524,0.75,241.51665071810575,0.0,0.0,0.0,0.0
OUT_03792,Smmt,Medium,DIST_W_02,132.66261408367436,372.23,239.56738591632566,0.5,289.4614721339288,0.0,0.0,0.0,0.0
OUT_03793,Pharmacy,small,DIST_W_02,47.57512577705019,170.313,122.7378742229498,0.875,216.4361710260689,0.0,0.0,0.0,0.0
OUT_03795,Kiosk,Medium,DIST_W_03,147.85691933936383,387.969,240.11208066063617,0.75,235.7362321458011,0.0,0.0,0.0,0.0
OUT_03797,Bakery,Small,DIST_W_01,46.62971063223227,136.803,90.17328936776772,0.25,307.8750229259496,0.0,0.0,0.0,0.0
OUT_03799,Hotel,Medium,DIST_W_02,112.07289474744887,309.577,197.50410525255114,0.375,323.5691513125051,0.0,0.0,0.0,0.0
OUT_03800,Pharmacy,Large,DIST_W_02,518.2413935412569,1126.743,608.501606458743,1.0,269.66886865106216,0.0,0.0,0.0,0.0
OUT_03801,Pharmacy,Medium,DIST_W_03,122.30941515084537,284.515,162.2055848491546,0.625,278.4094086269835,0.0,0.0,0.0,0.0
OUT_03802,Smmt,Medium,DIST_W_02,136.12712381678517,368.724,232.59687618321482,0.5,253.3987906533504,0.0,0.0,0.0,0.0
OUT_03805,Grocery,Small,DIST_W_02,35.96588755123961,104.154,68.18811244876039,0.375,259.4719636360562,0.0,0.0,0.0,0.0
OUT_03807,Hotel,Small,DIST_W_02,35.66698642244488,143.042,107.37501357755512,0.25,298.0986344377547,0.0,0.0,0.0,0.0
OUT_03808,Eatery,Small,DIST_W_01,41.789365879099485,123.057,81.26763412090051,0.625,277.04658758471635,0.0,0.0,0.0,0.0
OUT_03810,Kiosk,Small,DIST_W_01,38.06657789747564,117.684,79.61742210252436,0.625,253.7487277334332,0.0,0.0,0.0,0.0
OUT_03811,Bakery,Small,DIST_W_03,37.71833733539019,111.616,73.89766266460981,0.625,285.9261915661914,0.0,0.0,0.0,0.0
OUT_03812,Kiosk,Small,DIST_W_03,45.23013612029673,161.936,116.70586387970329,0.375,316.9598194097108,0.0,0.0,0.0,0.0
OUT_03813,Kiosk,Small,DIST_W_03,40.42741040360088,121.305,80.87758959639913,0.5,261.53339062534167,0.0,0.0,0.0,0.0
OUT_03815,Hotel,Large,DIST_W_03,556.4276111964037,1178.094,621.6663888035963,0.625,253.39704546182918,0.0,0.0,0.0,0.0
OUT_03816,Bakery,Small,DIST_W_03,29.373602493995353,112.762,83.38839750600465,0.5,308.53383189695626,0.0,0.0,0.0,0.0
OUT_03817,Bakery,Small,DIST_W_02,24.883116843696598,107.66,82.7768831563034,0.375,312.2187367198577,0.0,0.0,0.0,0.0
OUT_03818,Bakery,Small,DIST_W_01,50.454988642116945,154.384,103.92901135788304,0.75,274.0955087608112,0.0,0.0,0.0,0.0
OUT_03819,Hotel,Medium,DIST_W_02,118.88934686219739,288.268,169.3786531378026,0.625,280.53037198987755,0.0,0.0,0.0,0.0
OUT_03821,Kiosk,Small,DIST_W_01,41.135797402619104,161.532,120.3962025973809,0.375,260.53826818726185,0.0,0.0,0.0,0.0
OUT_03822,Eatery,Small,DIST_W_01,41.67580729634145,183.271,141.59519270365854,0.625,340.3057771912814,0.0,0.0,0.0,0.0
OUT_03823,Smmt,Medium,DIST_W_02,137.34279393511042,306.708,169.3652060648896,0.375,277.31960269823617,0.0,0.0,0.0,0.0
OUT_03824,Eatery,Large,DIST_W_01,512.4667146322695,1292.792,780.3252853677304,0.5,268.0682057341936,0.0,0.0,0.0,0.0
OUT_03825,Pharmacy,Medium,DIST_W_03,123.56808356920553,373.336,249.7679164307945,0.75,249.49838137465278,0.0,0.0,0.0,0.0
OUT_03827,Smmt,Small,DIST_W_02,35.82243879987898,122.21,86.38756120012101,0.625,260.6562845506369,0.0,0.0,0.0,0.0
OUT_03829,Bakery,Extra Large,DIST_W_02,1336.3458584962236,2451.702,1115.3561415037766,0.5,260.4268340521087,0.0,0.0,0.0,0.0
OUT_03832,Bakery,Medium,DIST_W_03,126.31762280379903,364.321,238.003377196201,0.625,281.1108804551663,0.0,0.0,0.0,0.0
OUT_03833,Hotel,Large,DIST_W_02,523.3230834940589,1196.199,672.8759165059412,0.625,270.2788606914131,0.0,0.0,0.0,0.0
OUT_03835,Kiosk,Small,DIST_W_01,37.218396403347185,109.205,71.98660359665281,0.625,306.74542636477076,0.0,0.0,0.0,0.0
OUT_03840,Grocery,Large,DIST_W_02,534.5050735214093,1242.987,708.4819264785908,0.375,280.7188406269383,0.0,0.0,0.0,0.0
OUT_03844,Grocery,Large,DIST_W_02,524.4763110415715,1245.197,720.7206889584284,0.5,270.6330566249223,0.0,0.0,0.0,0.0
OUT_03845,Grocery,Small,DIST_W_03,29.237695737417653,119.931,90.69330426258234,0.625,317.23303985230893,0.0,0.0,0.0,0.0
OUT_03846,Eatery,Medium,DIST_W_01,118.36154209954431,424.137,305.7754579004557,0.625,299.35711581051675,0.0,0.0,0.0,0.0
OUT_03848,Pharmacy,Medium,DIST_W_02,148.00366586987536,435.48,287.47633413012466,0.75,249.99748821528516,0.0,0.0,0.0,0.0
OUT_03849,Grocery,Large,DIST_W_03,524.1515600371828,1138.699,614.5474399628173,0.375,272.4603682735177,0.0,0.0,0.0,0.0
OUT_03852,Bakery,,DIST_W_02,25.464195894017696,108.124,82.6598041059823,0.25,280.0105808918739,0.0,0.0,0.0,0.0
OUT_03853,Pharmacy,Medium,DIST_W_02,81.49657959361129,210.567,129.07042040638873,0.5,339.0285331595763,0.0,0.0,0.0,0.0
OUT_03855,Smmt,Small,DIST_W_03,43.89821753555808,165.838,121.93978246444192,0.625,266.5632530221038,0.0,0.0,0.0,0.0
OUT_03856,Bakery,Medium,DIST_W_01,130.549785595308,304.511,173.96121440469202,0.5,268.25871956885766,0.0,0.0,0.0,0.0
OUT_03859,Kiosk,Small,DIST_W_03,31.32223607495664,107.362,76.03976392504336,0.0,354.0068169094589,0.0,0.0,0.0,0.0
OUT_03861,Kiosk,Large,DIST_W_02,530.7518334475972,1168.531,637.7791665524028,0.5,263.0160682329573,0.0,0.0,0.0,0.0
OUT_03862,Smmt,small,DIST_W_01,44.98905222747936,128.163,83.17394777252065,0.75,283.48760965294895,0.0,0.0,0.0,0.0
OUT_03863,Kiosk,Large,DIST_W_02,512.5698464874724,1090.999,578.4291535125276,0.625,269.52489628000785,0.0,0.0,0.0,0.0
OUT_03864,Kiosk,Large,DIST_W_01,489.68042826905054,981.501,491.82057173094944,0.75,276.81652807963616,0.0,0.0,0.0,0.0
OUT_03866,Hotel,Extra Large,DIST_W_01,1328.6549059027934,2681.829,1353.1740940972068,0.625,261.3973830961139,0.0,0.0,0.0,0.0
OUT_03872,Pharmacy,Small,DIST_W_02,35.31665934298741,134.613,99.29634065701259,0.5,278.05827113873886,0.0,0.0,0.0,0.0
OUT_03880,Pharmacy,Small,DIST_W_03,25.19433586309716,108.091,82.89666413690284,0.5,465.0204868308065,0.0,0.0,0.0,0.0
OUT_03881,Hotel,Small,DIST_W_03,41.854908432946225,147.791,105.93609156705378,0.625,310.9970209927544,0.0,0.0,0.0,0.0
OUT_03882,Grocery,Small,DIST_W_01,45.2718631678979,157.888,112.61613683210211,0.75,266.68009937889025,0.0,0.0,0.0,0.0
OUT_03883,Pharmacy,Small,DIST_W_02,45.1585875123155,142.347,97.1884124876845,0.875,243.27209683806888,0.0,0.0,0.0,0.0
OUT_03884,Bakery,Small,DIST_W_01,33.844200462751004,137.73,103.88579953724899,0.25,292.5240707153568,0.0,0.0,0.0,0.0
OUT_03887,Eatery,Small,DIST_W_01,45.32404238728593,163.041,117.71695761271407,0.5,246.87953482539714,0.0,0.0,0.0,0.0
OUT_03888,Bakry,Small,DIST_W_01,44.67278001999643,108.666,63.993219980003566,0.375,274.97783201936375,0.0,0.0,0.0,0.0
OUT_03889,Bakry,Medium,DIST_W_01,119.67895683113291,424.585,304.9060431688671,0.75,272.31021904996044,0.0,0.0,0.0,0.0
OUT_03891,Kiosk,Medium,DIST_W_01,115.81898442700086,373.619,257.8000155729992,0.375,281.8877172161715,0.0,0.0,0.0,0.0
OUT_03892,Pharmacy,Small,DIST_W_01,43.112488376482354,166.117,123.00451162351763,0.5,304.52252510549005,0.0,0.0,0.0,0.0
OUT_03893,Bakry,Large,DIST_W_02,544.7501965622057,1226.769,682.0188034377943,0.75,253.43455647364962,0.0,0.0,0.0,0.0
OUT_03895,Kiosk,Large,DIST_W_02,532.137856635133,1160.242,628.104143364867,0.5,263.0466347020095,0.0,0.0,0.0,0.0
OUT_03901,Kiosk,Small,DIST_W_02,43.31580718950501,130.197,86.881192810495,0.625,270.2844057633426,0.0,0.0,0.0,0.0
OUT_03904,Eatery,Small,DIST_W_01,48.06072905332003,152.803,104.74227094667997,0.625,271.1616618739674,0.0,0.0,0.0,0.0
OUT_03908,Kiosk,Small,DIST_W_03,53.36364995254638,159.297,105.93335004745362,0.5,259.7988112465185,0.0,0.0,0.0,0.0
OUT_03914,Kiosk,Small,DIST_W_02,52.72820708564229,139.526,86.79779291435773,0.625,259.0613329121796,0.0,0.0,0.0,0.0
OUT_03915,Grocery,Small,DIST_W_03,34.0946006161353,122.668,88.57339938386471,0.25,295.58001081895935,0.0,0.0,0.0,0.0
OUT_03918,Smmt,Large,DIST_W_02,479.22653316048655,1139.803,660.5764668395136,0.25,294.2662606739257,0.0,0.0,0.0,0.0
OUT_03919,Smmt,Small,DIST_W_02,42.678256208259114,158.655,115.97674379174089,0.5,272.51976904213643,0.0,0.0,0.0,0.0
OUT_03920,Grocery,Large,DIST_W_02,551.7002952320998,1096.21,544.5097047679002,0.875,264.8892748427433,0.0,0.0,0.0,0.0
OUT_03923,Bakery,Extra Large,DIST_W_02,1320.4940456725199,2526.29,1205.79595432748,0.5,259.6354503980529,0.0,0.0,0.0,0.0
OUT_03924,Kiosk,Small,DIST_W_03,39.3009913450008,128.897,89.5960086549992,0.5,284.88869867732654,0.0,0.0,0.0,0.0
OUT_03927,Pharmacy,Large,DIST_W_01,509.5610209928984,1143.516,633.9549790071017,0.625,267.155649418647,0.0,0.0,0.0,0.0
OUT_03928,Smmt,Extra Large,DIST_W_02,1313.8990211200785,2513.792,1199.8929788799214,0.5,263.857875410661,0.0,0.0,0.0,0.0
OUT_03929,Grocery,Small,DIST_W_03,36.30276080337738,121.218,84.91523919662262,0.375,336.1666492609201,0.0,0.0,0.0,0.0
OUT_03930,Pharmacy,Medium,DIST_W_02,119.97301840826204,298.938,178.96498159173797,0.625,268.29349847068136,0.0,0.0,0.0,0.0
OUT_03933,Smmt,Small,DIST_W_01,26.755582787243075,107.854,81.09841721275693,0.5,310.16312430846756,0.0,0.0,0.0,0.0
OUT_03934,Hotel,Medium,DIST_W_02,165.21016020003847,395.548,230.33783979996153,0.625,254.16850695573186,0.0,0.0,0.0,0.0
OUT_03935,Smmt,Medium,DIST_W_02,144.53630763096174,401.455,256.91869236903824,0.625,252.90625178291046,0.0,0.0,0.0,0.0
OUT_03936,Bakery,Small,DIST_W_01,48.90536691566479,141.862,92.95663308433521,0.375,279.9057958658221,0.0,0.0,0.0,0.0
OUT_03938,Bakery,Small,DIST_W_01,36.76817312882117,132.377,95.60882687117885,0.375,278.90246977142533,0.0,0.0,0.0,0.0
OUT_03939,Grocery,Large,DIST_W_02,582.873382644373,1199.119,616.2456173556269,0.625,244.75613345169168,0.0,0.0,0.0,0.0
OUT_03940,Kiosk,Medium,DIST_W_01,105.34034174541125,363.006,257.6656582545887,0.25,296.31776546577976,0.0,0.0,0.0,0.0
OUT_03942,Kiosk,Medium,DIST_W_02,132.55975799048412,436.385,303.8252420095159,0.875,271.8917738921611,0.0,0.0,0.0,0.0
OUT_03943,Grocery,Small,DIST_W_03,40.93918868774741,121.542,80.60281131225258,0.5,317.7786929221299,0.0,0.0,0.0,0.0
OUT_03945,Grocery,Small,DIST_W_02,38.43295657364531,143.727,105.29404342635469,0.25,276.31910795969685,0.0,0.0,0.0,0.0
OUT_03946,Smmt,Small,DIST_W_02,34.05269947970105,146.357,112.30430052029895,0.0,325.90411636824825,0.0,0.0,0.0,0.0
OUT_03951,Hotel,Small,DIST_W_02,38.06406829138276,106.986,68.92193170861725,0.75,279.8328322297275,0.0,0.0,0.0,0.0
OUT_03952,Grocery,Small,DIST_W_01,34.91308751391934,127.075,92.16191248608067,0.5,279.86199556709505,0.0,0.0,0.0,0.0
OUT_03956,Bakery,Small,DIST_W_03,43.07812357578645,131.38,88.30187642421355,0.25,277.7996236732606,0.0,0.0,0.0,0.0
OUT_03957,Grocery,Extra Large,DIST_W_02,1285.9009246397613,2484.244,1198.3430753602388,0.5,260.4560492339928,0.0,0.0,0.0,0.0
OUT_03958,Kiosk,Medium,DIST_W_02,134.20718725596586,452.413,318.2058127440341,1.0,276.00256029338476,0.0,0.0,0.0,0.0
OUT_03959,Hotel,Extra Large,DIST_W_03,1338.1235208385083,2533.441,1195.3174791614915,0.625,262.05843584067475,0.0,0.0,0.0,0.0
OUT_03960,Eatery,Large,DIST_W_03,494.59432122326285,1042.164,547.5696787767372,0.5,274.8737508521279,0.0,0.0,0.0,0.0
OUT_03961,Hotel,Small,DIST_W_02,37.889881258982484,132.685,94.79511874101752,0.625,259.52890852522455,0.0,0.0,0.0,0.0
OUT_03962,Grocery,Small,DIST_W_02,31.027272203605406,138.371,107.3437277963946,0.25,288.3370744453195,0.0,0.0,0.0,0.0
OUT_03964,Grocery,Medium,DIST_W_01,122.49988096161783,402.897,280.39711903838213,0.375,277.16266412275536,0.0,0.0,0.0,0.0
OUT_03965,Kiosk,Large,DIST_W_01,592.6104490178828,1140.346,547.7355509821172,0.5,256.70132261895776,0.0,0.0,0.0,0.0
OUT_03967,Grocery,Extra Large,DIST_W_01,1334.7526051102036,2479.228,1144.4753948897965,0.5,260.05981435720344,0.0,0.0,0.0,0.0
OUT_03968,Eatery,Small,DIST_W_03,40.15080376513292,162.415,122.26419623486707,0.5,288.5007316028546,0.0,0.0,0.0,0.0
OUT_03970,Smmt,Small,DIST_W_01,29.1642048713016,86.384,57.2197951286984,0.875,344.94844124202433,0.0,0.0,0.0,0.0
OUT_03971,Eatery,Small,DIST_W_01,33.61277678030036,105.312,71.69922321969963,0.625,272.0022193604988,0.0,0.0,0.0,0.0
OUT_03973,Kiosk,Small,DIST_W_02,37.31499988300745,126.315,89.00000011699254,0.5,317.41766337155053,0.0,0.0,0.0,0.0
OUT_03974,Grocery,Medium,DIST_W_03,115.90781288390612,346.882,230.9741871160939,0.875,251.45743030393498,0.0,0.0,0.0,0.0
OUT_03977,Eatery,Small,DIST_W_03,39.706292610813875,139.971,100.26470738918613,0.5,321.11851399031616,0.0,0.0,0.0,0.0
OUT_03979,Bakery,Medium,DIST_W_02,122.10835027036399,368.298,246.18964972963602,0.5,281.81031664350894,0.0,0.0,0.0,0.0
OUT_03980,Grocery,Large,DIST_W_02,514.7637647386607,1255.293,740.5292352613392,1.0,272.5031900212638,0.0,0.0,0.0,0.0
OUT_03981,Kiosk,Medium,DIST_W_01,152.62124766933752,374.077,221.45575233066248,0.5,276.2313266465368,0.0,0.0,0.0,0.0
OUT_03987,Bakery,Small,DIST_W_01,42.3296295924116,126.889,84.5593704075884,0.75,243.2151307815588,0.0,0.0,0.0,0.0
OUT_03989,Bakry,Small,DIST_W_02,34.39559159706758,152.7,118.30440840293241,0.5,342.3773735590277,0.0,0.0,0.0,0.0
OUT_03991,Pharmacy,Large,DIST_W_03,485.82130309727177,1084.845,599.0236969027283,0.375,276.5557563601811,0.0,0.0,0.0,0.0
OUT_03995,Kiosk,Small,DIST_W_03,43.4865356479671,157.649,114.1624643520329,0.5,280.8576385055217,0.0,0.0,0.0,0.0
OUT_03996,Pharmacy,Small,DIST_W_01,34.54447946579565,189.321,154.77652053420434,0.5,285.54662940190633,0.0,0.0,0.0,0.0
OUT_03997,Eatery,Medium,DIST_W_02,137.6545154008695,379.994,242.33948459913051,0.625,249.495601280064,0.0,0.0,0.0,0.0
OUT_03998,Kiosk,Small,DIST_W_02,38.288290886022324,129.804,91.51570911397768,0.625,250.04442126788834,0.0,0.0,0.0,0.0
OUT_03999,Bakery,Extra Large,DIST_W_03,1325.8819381184076,2531.951,1206.0690618815925,0.5,263.768659510398,0.0,0.0,0.0,0.0
OUT_04001,Eatery,Small,DIST_W_01,31.87379651257988,152.788,120.91420348742014,0.625,268.63041195577256,0.0,0.0,0.0,0.0
OUT_04002,Hotel,Small,DIST_W_01,40.35353916121889,172.821,132.4674608387811,0.375,299.3399791788472,0.0,0.0,0.0,0.0
OUT_04004,Eatery,Small,DIST_W_01,27.084317133737553,119.664,92.57968286626244,0.375,339.8353610766373,0.0,0.0,0.0,0.0
OUT_04005,Kiosk,Large,DIST_W_03,529.812815230763,1189.666,659.8531847692369,0.625,261.77262336964213,0.0,0.0,0.0,0.0
OUT_04008,Hotel,Small,DIST_W_01,39.924316506284086,160.567,120.64268349371592,0.375,260.93450771567706,0.0,0.0,0.0,0.0
OUT_04012,Kiosk,Small,DIST_W_02,36.26203731680979,137.932,101.66996268319019,0.5,322.5282492704502,0.0,0.0,0.0,0.0
OUT_04013,Eatery,Large,DIST_W_02,521.7691747828077,1210.353,688.5838252171924,0.5,264.1571636453596,0.0,0.0,0.0,0.0
OUT_04014,Grocery,Small,DIST_W_03,32.54016732405634,111.674,79.13383267594367,0.625,339.217904336972,0.0,0.0,0.0,0.0
OUT_04015,Pharmacy,Small,DIST_W_03,37.90213655382952,154.129,116.22686344617047,0.5,292.82881014036224,0.0,0.0,0.0,0.0
OUT_04017,Grocery,Medium,DIST_W_03,132.02286871334456,432.746,300.7231312866554,0.625,266.7513036279112,0.0,0.0,0.0,0.0
OUT_04018,Hotel,Medium,DIST_W_03,126.95784622103878,296.869,169.91115377896125,0.5,252.02535237330434,0.0,0.0,0.0,0.0
OUT_04020,Grocery,Small,DIST_W_03,39.483094415376705,132.675,93.1919055846233,0.5,332.75762538271664,0.0,0.0,0.0,0.0
OUT_04023,Grocery,Medium,DIST_W_02,139.9110136398279,365.235,225.3239863601721,0.75,246.21558288426084,0.0,0.0,0.0,0.0
OUT_04024,Bakry,Small,DIST_W_02,30.207863098571263,106.204,75.99613690142873,0.75,361.2206784940434,0.0,0.0,0.0,0.0
OUT_04025,Grocery,Medium,DIST_W_02,119.26249306051396,357.168,237.90550693948603,0.375,286.7413383984142,0.0,0.0,0.0,0.0
OUT_04031,Bakery,Medium,DIST_W_02,123.99815677424907,330.334,206.33584322575092,0.5,258.0619894190705,0.0,0.0,0.0,0.0
OUT_04033,Smmt,Medium,DIST_W_03,138.92447768868072,444.765,305.84052231131926,0.75,241.44738664616804,0.0,0.0,0.0,0.0
OUT_04035,Eatery,Small,DIST_W_02,36.85455332275459,119.783,82.9284466772454,0.125,333.92879942154235,0.0,0.0,0.0,0.0
OUT_04040,Grocery,Small,DIST_W_03,33.433393336953095,100.842,67.4086066630469,0.625,279.20929327371186,0.0,0.0,0.0,0.0
OUT_04042,Eatery,Small,DIST_W_01,35.87661837261379,122.466,86.5893816273862,0.375,292.4881789723463,0.0,0.0,0.0,0.0
OUT_04043,Hotel,Small,DIST_W_01,37.26422750664259,117.528,80.26377249335741,0.375,326.5591257602713,0.0,0.0,0.0,0.0
OUT_04044,Grocery,Large,DIST_W_01,514.0424604395856,1167.881,653.8385395604145,0.625,255.37076582858916,0.0,0.0,0.0,0.0
OUT_04045,Smmt,Medium,DIST_W_02,111.46152403104323,396.296,284.8344759689568,0.625,299.4964474362746,0.0,0.0,0.0,0.0
