Outlet_ID,Outlet_Type,Outlet_Size,Cooler_Count,Latitude,Longitude,dominant_distributor,province,observed_mean_monthly_liters,observed_max_monthly_liters,active_months,predicted_potential_liters,headroom_liters,uplift_ratio,bill_per_liter,baseline_revenue_lkr,competitor_count_500m,competitive_intensity
OUT_10166,Grocery,Small,0,7.285758,80.598984,DIST_C_01,Central,49.22657124901204,114.79986921870682,18,143.5,94.27342875098796,1.250001424013961,318.9484287091872,15700.737550613241,1.0,0.125
OUT_10167,Bakery,Large,2,7.460136,80.558718,DIST_C_02,Central,565.385565620359,997.7851976078382,27,1247.232,681.846434379641,1.250000504106699,265.3938751546625,150049.86621649782,1.0,0.125
OUT_10168,Eatery,Large,3,7.475351,80.629762,DIST_C_03,Central,596.2247469883351,959.4497760857223,31,1199.313,603.088253011665,1.25000081285427,245.6566722599391,146466.58726417855,1.0,0.125
OUT_10169,Eatery,Small,1,6.819392,80.61537,DIST_C_03,Central,50.050276280001235,108.77920524318665,17,135.975,85.92472371999875,1.2500091326831673,250.70458930572465,12547.833959415762,1.0,0.125
OUT_10170,Grocery,Small,0,7.284032,80.672355,DIST_C_03,Central,55.63869605573211,111.61506095982871,14,139.519,83.8803039442679,1.2500015571394454,269.0428125352288,14969.191272626907,3.0,0.375
OUT_10171,Hotel,Medium,1,7.362533,80.678111,DIST_C_02,Central,153.52333407822553,301.1492572166255,23,376.437,222.91366592177448,1.250001422813465,261.4206861640143,40134.17533691692,2.0,0.25
OUT_10172,Pharmacy,Small,1,7.162731,80.734092,DIST_C_03,Central,53.27927425940528,111.43912504461773,23,139.299,86.01972574059474,1.250000840766004,266.96629183715197,14223.770280808048,2.0,0.25
OUT_10173,Hotel,Medium,1,7.032366,80.506047,DIST_C_01,Central,133.20403130485576,261.8256479410885,24,327.283,194.07896869514425,1.2500035904566522,253.89177218947066,33819.40757077156,2.0,0.25
OUT_10174,Eatery,Extra Large,5,7.045628,80.504986,DIST_C_01,Central,1423.5235452568793,2098.932052830712,34,2623.666,1200.1424547431209,1.2500004449699116,264.89350479948683,377082.1410676857,1.0,0.125
OUT_10175,Grocery,Medium,1,6.916522,80.626202,DIST_C_01,Central,162.74445175297407,239.31256035475815,19,299.141,136.39654824702595,1.2500012517376935,239.6432325446738,39000.60649679341,0.0,0.0
OUT_10176,Hotel,small,1,6.844682,80.516521,DIST_C_03,Central,42.38910950543104,133.67811126374147,16,167.098,124.70889049456898,1.2500026999208753,274.0655937133789,11617.39646358739,2.0,0.25
OUT_10177,Pharmacy,Medium,2,0.0,0.0,DIST_C_02,Central,148.60728029276922,356.3499099041242,25,445.438,296.83071970723074,1.2500017191525175,281.12073653292487,41776.588090058096,39.0,1.0
OUT_10178,Eatery,Large,4,7.456015,80.714967,DIST_C_02,Central,564.9240560354866,863.2527413370544,35,1079.066,514.1419439645134,1.2500000849446269,269.20563080208035,152080.73686030298,1.0,0.125
OUT_10179,Bakery,small,2,7.094752,80.629582,DIST_C_01,Central,48.152353630492144,147.20807829617422,19,184.011,135.85864636950785,1.2500061282627466,273.28867273927114,13159.492812949222,2.0,0.25
OUT_10180,Hotel,Medium,1,7.060792,80.758192,DIST_C_02,Central,152.72067519331677,306.27815910815366,20,382.848,230.12732480668325,1.2500009831416279,257.0709902304385,39260.05520060711,0.0,0.0
OUT_10181,Hotel,Large,5,7.380564,80.533437,DIST_C_01,Central,550.4148801024485,1028.0407310197795,32,1285.051,734.6361198975515,1.250000083873404,264.7500609674167,145722.37306449658,1.0,0.125
OUT_10182,Bakery,Medium,1,7.176617,80.720613,DIST_C_02,Central,166.52298894616897,393.892155361753,25,393.893,227.370011053831,1.0000021443388387,293.39870214101626,48857.62883344877,1.0,0.125
OUT_10183,Smmt,Large,4,7.028846,80.733058,DIST_C_01,Central,566.9801166400496,870.0975008848142,32,1087.622,520.6418833599505,1.2500001423909186,266.8036980260278,151272.3918267938,2.0,0.25
OUT_10184,Smmt,Large,2,7.33242,80.657593,DIST_C_03,Central,566.4163211529841,894.7623913619257,27,1118.453,552.0366788470159,1.2500000120675534,257.27195275624325,145723.03301603562,2.0,0.25
OUT_10185,Kiosk,Large,2,7.243185,80.620272,DIST_C_02,Central,594.6731181833443,1236.7892912977627,30,1236.79,642.1168818166557,1.0000005730177663,265.39441804807,157822.92612909983,1.0,0.125
OUT_10186,Bakery,Small,0,6.981908,80.660572,DIST_C_01,Central,52.11570177011995,108.93209473804609,20,136.166,84.05029822988004,1.2500080929081967,245.87097922344702,12813.738627136523,0.0,0.0
OUT_10187,Hotel,Medium,2,7.137127,80.627969,DIST_C_01,Central,157.20208584136589,319.88251634504104,23,399.854,242.6519141586341,1.2500026715079913,263.19562890377165,41374.90184800299,0.0,0.0
OUT_10188,Grocery,Medium,1,7.390653,80.589247,DIST_C_03,Central,150.50319025950822,334.22169787654184,29,417.778,267.27480974049183,1.250002625964527,259.2758038637476,39021.83563859254,2.0,0.25
OUT_10189,Bakery,Small,0,6.895712,80.604093,DIST_C_02,Central,51.72127817999638,127.31679621208905,12,159.146,107.42472182000361,1.2500000371898197,237.06324344841457,12261.213960647654,2.0,0.25
OUT_10190,Kiosk,Large,2,7.026307,80.689958,DIST_C_01,Central,538.8690571498983,855.4257910532041,27,1069.283,530.4139428501016,1.2500008898299568,265.5719363349964,143108.49893831232,2.0,0.25
OUT_10191,Hotel,Small,0,7.270685,80.546975,DIST_C_01,Central,35.062726431876065,86.12236688492962,20,107.653,72.59027356812393,1.250000480639809,258.4009070462261,9060.240313510463,1.0,0.125
OUT_10192,Kiosk,Medium,2,6.920878,80.613262,DIST_C_02,Central,141.8479178632987,319.69168114761294,28,399.615,257.76708213670133,1.2500012467183457,256.07805068137,36324.13829964461,2.0,0.25
OUT_10193,Kiosk,Large,4,6.992311,80.527978,DIST_C_03,Central,581.8010946721231,971.423225945354,29,1214.28,632.4789053278769,1.2500009960316798,253.29921124720545,147369.7583832095,0.0,0.0
OUT_10194,Hotel,Small,1,7.433295,80.7035,DIST_C_02,Central,47.07697765659807,138.49608646694188,20,173.121,126.04402234340193,1.2500064400110171,252.09607009298205,11867.921059083495,1.0,0.125
OUT_10195,Smmt,Medium,2,7.045905,80.68905,DIST_C_02,Central,154.45322106469777,320.0602682129573,25,400.076,245.62277893530225,1.2500020769019757,258.3496953351353,39902.94260559497,0.0,0.0
OUT_10196,Bakery,Large,3,7.091288,80.59746,DIST_C_01,Central,608.3842367896654,1390.1677034170084,28,1390.168,781.7837632103345,1.0000002133433188,246.90016220985075,150210.16674928463,1.0,0.125
OUT_10197,Kiosk,Small,0,7.209503,80.609669,DIST_C_02,Central,43.81541468059598,134.67427424819277,17,134.675,90.85958531940403,1.0000053889416616,264.9380665095848,11608.371248792777,2.0,0.25
OUT_10198,Pharmacy,Small,0,7.387627,80.575306,DIST_C_02,Central,58.004885384030295,127.27596866347852,20,159.095,101.0901146159697,1.2500003077615693,232.44271152157867,13482.812840162389,1.0,0.125
OUT_10199,Kiosk,Medium,1,6.82698,80.721454,DIST_C_01,Central,134.49006083654712,477.0139314463464,25,477.014,342.5239391634529,1.000000143714154,257.50002085492054,34631.19347019042,2.0,0.25
OUT_10200,Grocery,Small,0,7.346327,80.521555,DIST_C_02,Central,42.369969772566805,113.03298522324931,15,141.292,98.9220302274332,1.2500067986432177,252.1312098360889,10682.791739475786,2.0,0.25
OUT_10201,Smmt,Small,0,7.232645,80.683768,DIST_C_02,Central,40.3235872423954,132.41785012191372,24,132.418,92.0944127576046,1.0000011318571187,311.9092185694113,12577.298586691031,1.0,0.125
OUT_10202,Hotel,Medium,1,7.492538,80.709527,DIST_C_03,Central,122.76156410983477,302.4575037806026,19,378.072,255.31043589016525,1.2500003976566798,262.5415488665262,32230.011182673377,1.0,0.125
OUT_10203,Grocery,small,5,7.226149,80.678944,DIST_C_02,Central,34.05003399239119,97.91579288360141,17,122.395,88.3449660076088,1.2500026440627259,276.3318135750041,9409.107645407996,1.0,0.125
OUT_10204,Hotel,Medium,2,6.920424,80.584143,DIST_C_01,Central,142.2579919986981,266.9259295726982,24,333.658,191.40000800130193,1.250002202986155,256.3113122423005,36462.332606141,2.0,0.25
OUT_10205,Eatery,Small,0,6.910877,80.507219,DIST_C_03,Central,41.27666182616983,103.63446717314528,15,129.544,88.26733817383018,1.250008839082145,255.35670737727716,10540.272455456075,1.0,0.125
OUT_10206,Grocery,Large,4,7.43985,80.750331,DIST_C_01,Central,630.3679374252292,887.0283859592055,29,1108.786,478.41806257477083,1.2500005834661003,254.36624022705826,160344.32220254108,0.0,0.0
OUT_10207,Pharmacy,Medium,1,7.322758,80.59989,DIST_C_01,Central,157.3279012446258,305.5862661224596,21,381.983,224.6550987553742,1.2500005476258067,260.0185021514689,40908.165228261816,2.0,0.25
OUT_10208,Kiosk,Large,2,7.323504,80.655645,DIST_C_01,Central,604.760212774412,1012.6300140087397,33,1265.788,661.027787225588,1.250000476471237,251.0510953528926,151825.71384286453,0.0,0.0
OUT_10209,Hotel,Medium,1,6.842535,80.684949,DIST_C_03,Central,144.64449019244987,292.98785154267085,25,366.235,221.59050980755015,1.2500006333766416,256.45309221588155,37094.52678184352,2.0,0.25
OUT_10210,Eatery,Medium,1,7.006522,80.579566,DIST_C_01,Central,151.6014642479893,307.53651372875345,24,384.421,232.8195357520107,1.250001163566088,245.00009483868573,37142.373118441,1.0,0.125
OUT_10211,Eatery,Medium,1,7.413216,80.749519,DIST_C_01,Central,132.8742916624621,263.5956594506922,28,329.495,196.6207083375379,1.2500016149227784,275.444991126504,36599.55808790738,3.0,0.375
OUT_10212,Hotel,Medium,2,7.27542,80.717041,DIST_C_03,Central,171.3102649188583,349.8975723331811,21,437.372,266.0617350811417,1.250000098838993,218.5963174591114,37447.79305420722,1.0,0.125
OUT_10213,Pharmacy,Extra Large,3,7.057149,80.623636,DIST_C_01,Central,1451.6670322606901,1951.599103073217,35,2439.499,987.8319677393097,1.250000062081643,260.9036081858244,378745.1666012216,0.0,0.0
OUT_10214,Bakery,Medium,1,7.106125,80.652265,DIST_C_02,Central,127.25815555140437,322.6491493274588,28,403.312,276.05384444859567,1.2500017459853145,277.7423667265977,35344.98130810857,4.0,0.5
OUT_10215,Kiosk,Extra Large,2,7.0679,80.56728,DIST_C_01,Central,1472.074101427916,2071.898819040046,32,2589.874,1117.7998985720837,1.2500002298374506,258.304477286404,380243.33129619074,0.0,0.0
OUT_10216,Pharmacy,Small,1,7.141811,80.758531,DIST_C_01,Central,34.400914652105314,138.46713244757382,22,173.084,138.6830853478947,1.2500006098236545,265.49107125920347,9133.135683283868,1.0,0.125
OUT_10217,Smmt,Medium,1,7.404495,80.68289,DIST_C_01,Central,162.18483836146214,347.63168223565305,26,434.54,272.3551616385379,1.250001142604239,221.90319662178428,35989.33407599584,2.0,0.25
OUT_10218,Smmt,Large,3,6.875613,80.639154,DIST_C_01,Central,595.3540602820743,964.2568486159493,31,1205.322,609.9679397179256,1.2500009740455198,258.4952366496859,153896.18870296617,1.0,0.125
OUT_10219,Eatery,Small,1,6.986805,80.615389,DIST_C_01,Central,31.61621977029625,99.62847562811862,17,124.536,92.91978022970375,1.2500040697686998,327.409186111815,10351.44078292497,0.0,0.0
OUT_10220,Kiosk,Small,1,6.995932,80.51326,DIST_C_02,Central,66.83412946947394,154.36800006637998,19,154.369,87.53487053052606,1.00000647759652,204.13928814066185,13643.471613399239,2.0,0.25
OUT_10221,Pharmacy,Small,1,6.893369,80.79038,DIST_C_02,Central,41.08437559247217,112.64360978622024,14,140.805,99.72062440752784,1.250004330181052,276.1131845928997,11343.937781848292,0.0,0.0
OUT_10222,Kiosk,Medium,2,7.00805,80.624638,DIST_C_03,Central,157.02376406193005,327.6200795610875,23,425.89,268.86623593806996,1.2999508472452748,270.6341602195196,42495.994521408415,0.0,0.0
OUT_10223,Kiosk,Small,0,6.876496,80.770081,DIST_C_03,Central,44.1373829033126,123.57518666433288,16,154.469,110.3316170966874,1.2500001348942644,292.9385252619391,12929.539856617917,0.0,0.0
OUT_10224,Grocery,Small,0,7.176397,80.791453,DIST_C_01,Central,42.13804812347415,109.24357281016867,13,136.555,94.41695187652586,1.2500048880430714,274.7228640243741,11576.28526487772,1.0,0.125
OUT_10225,Bakery,Small,0,7.474501,80.782984,DIST_C_02,Central,58.39121479379596,146.01152471695008,15,146.012,87.62078520620403,1.0000032551064093,241.00843970330425,14072.77556983326,0.0,0.0
OUT_10226,Kiosk,Medium,1,6.847721,80.596884,DIST_C_03,Central,118.13568069088548,313.7959195119856,26,392.245,274.10931930911454,1.2500003206224548,254.77666347928135,30098.214564277565,1.0,0.125
OUT_10227,Hotel,Large,4,7.124215,80.630292,DIST_C_03,Central,589.0752579521134,905.9150476217492,32,1132.394,543.3187420478866,1.2500002102546084,266.71561051151554,157115.5670619264,2.0,0.25
OUT_10228,Kiosk,small,2,7.070119,80.629404,DIST_C_03,Central,37.39734183776259,102.05540789308846,14,127.57,90.17265816223741,1.2500072522726104,280.8062943315299,10501.408979311598,0.0,0.0
OUT_10229,Pharmacy,Large,2,0.0,0.0,DIST_C_03,Central,635.5154563031763,1017.6123929556679,29,1272.016,636.5005436968238,1.2500004999992322,244.00994678512754,155072.0926736641,39.0,1.0
OUT_10230,Eatery,Small,1,7.389056,80.507597,DIST_C_02,Central,42.28710227709018,102.71201917484905,15,128.391,86.1038977229098,1.2500095026019986,237.22147305460823,10031.40869338221,1.0,0.125
OUT_10231,Pharmacy,Large,4,7.493323,80.685005,DIST_C_03,Central,560.9642240571023,961.0810885392515,31,1201.352,640.3877759428977,1.2500006652153948,275.8301083993827,154730.82272984614,1.0,0.125
OUT_10232,Hotel,Small,0,6.98828,80.548621,DIST_C_01,Central,51.18663694239238,133.985208945438,13,133.986,82.79936305760761,1.000005904043948,246.53556696880682,12619.32655981918,2.0,0.25
OUT_10233,Eatery,Medium,1,7.021809,80.665076,DIST_C_03,Central,142.69192782115275,303.4316520273427,20,379.29,236.59807217884727,1.2500014334886251,224.88336847581155,32089.0413827282,2.0,0.25
OUT_10234,Kiosk,Medium,2,7.28853,80.659833,DIST_C_02,Central,163.05194739075776,304.5242614648263,27,380.656,217.60405260924225,1.2500022105593949,227.18904579410471,37043.61634257682,0.0,0.0
OUT_10235,Pharmacy,Large,2,7.355569,80.627867,DIST_C_01,Central,571.1543630869385,969.5604497791875,31,1211.951,640.7966369130615,1.250000451520084,269.21787858904827,153764.9659771446,0.0,0.0
OUT_10236,Bakery,Small,1,6.919274,80.631805,DIST_C_02,Central,47.14923152578898,140.81044660499637,21,176.014,128.86476847421102,1.2500066880247684,258.2797593301849,12177.692171083943,1.0,0.125
OUT_10237,Hotel,Medium,2,7.453989,80.610478,DIST_C_01,Central,125.27080256524262,314.8341422748125,23,393.543,268.2721974347574,1.2500010232577765,277.7293887740225,34791.38342767608,1.0,0.125
OUT_10238,Kiosk,Medium,1,6.908304,80.570807,DIST_C_01,Central,151.6615923935604,331.0782200489921,28,413.848,262.1864076064396,1.2500006794127378,262.12241282660847,39753.902531325664,2.0,0.25
OUT_10239,Smmt,Medium,2,7.208085,80.519159,DIST_C_03,Central,148.88074018512984,336.0217178152236,24,420.028,271.14725981487015,1.2500025377257638,256.4897227112308,38186.379767126746,2.0,0.25
OUT_10240,Grocery,small,5,7.230623,80.589393,DIST_C_03,Central,44.93884520219161,92.0338658838906,15,115.043,70.1041547978084,1.250007254341979,291.6498177770141,13106.406014328628,2.0,0.25
OUT_10241,Hotel,Small,0,7.017632,80.66524,DIST_C_03,Central,45.06075722064506,120.88328825727976,13,151.105,106.04424277935493,1.2500073598130321,285.01388382189134,12842.941423411383,1.0,0.125
OUT_10242,Pharmacy,Medium,1,7.323479,80.777704,DIST_C_03,Central,144.51664984764068,309.7385860955348,25,387.174,242.6573501523593,1.2500024775104424,244.48458900869127,35332.09374291338,3.0,0.375
OUT_10243,Bakery,Large,2,6.915225,80.729657,DIST_C_02,Central,585.9767848013165,990.9279818186918,28,1238.66,652.6832151986836,1.2500000229346993,238.57956327164192,139802.085405219,1.0,0.125
OUT_10244,Smmt,Extra Large,3,7.490695,80.573799,DIST_C_03,Central,1478.3290099142214,2186.5835793052825,34,2733.23,1254.9009900857786,1.2500002404977344,260.5608480635506,385194.6605401987,1.0,0.125
OUT_10245,Kiosk,Small,0,6.957347,80.692933,DIST_C_02,Central,63.299842294506824,111.64810228783395,16,139.561,76.26115770549319,1.2500078115094633,230.3334801179961,14580.072966614076,0.0,0.0
OUT_10246,Bakry,Medium,2,7.460356,80.726662,DIST_C_01,Central,123.68445607975092,273.00328174615095,26,341.255,217.57054392024907,1.2500032886685668,279.593487245395,34581.368393387456,2.0,0.25
OUT_10247,Grocery,Medium,1,7.026524,80.713972,DIST_C_01,Central,146.6893561498323,323.4746608639554,28,404.344,257.6546438501677,1.250002083378197,273.48539344517644,40117.3962808565,0.0,0.0
OUT_10248,Kiosk,Large,3,6.816508,80.658774,DIST_C_02,Central,584.917652511843,1049.9263474259756,29,1312.408,727.4903474881569,1.2500000625925147,265.2335727620142,155139.79874728646,3.0,0.375
OUT_10249,Kiosk,Medium,2,7.49399,80.690889,DIST_C_03,Central,157.32761174514323,277.3358772195349,28,346.67,189.3423882548568,1.250000553392453,258.35311878738474,40646.07916572854,0.0,0.0
OUT_10250,Pharmacy,Large,5,7.171118,80.629103,DIST_C_03,Central,571.3974643305621,1305.5044083465416,32,1305.505,734.107535669438,1.0000004531991273,265.22793674554015,151550.57052602837,1.0,0.125
OUT_10251,Kiosk,small,0,6.920409,80.78192,DIST_C_02,Central,42.38190631906602,115.42038620636261,19,144.276,101.89409368093399,1.250004481375117,308.004343719145,13053.811241370215,3.0,0.375
OUT_10252,Eatery,Small,1,7.256947,80.518297,DIST_C_02,Central,57.73602472726646,145.2781728718689,19,181.598,123.86197527273356,1.2500019542520275,236.15093127151678,13634.416007259295,2.0,0.25
OUT_10253,Pharmacy,Medium,2,7.483997,80.536489,DIST_C_03,Central,141.50132826134384,303.3626004381373,28,379.204,237.70267173865616,1.2500024704835972,272.51723156392893,38561.55024040016,2.0,0.25
OUT_10254,Kiosk,Large,4,6.996927,80.634283,DIST_C_01,Central,542.3789628794606,970.3768076981967,33,1212.972,670.5930371205394,1.2500010206110104,282.2248162634016,153072.80314379008,1.0,0.125
OUT_10255,Grocery,Small,1,6.896275,80.645896,DIST_C_03,Central,36.778531021564326,88.32055838074729,13,110.401,73.62246897843568,1.2500034196349235,352.88426896159996,12978.565033026254,0.0,0.0
OUT_10256,Pharmacy,Medium,1,7.086376,80.789294,DIST_C_03,Central,171.98588831482596,297.420451960787,22,371.776,199.79011168517405,1.2500014627407545,238.17851417427022,40963.343337767226,1.0,0.125
OUT_10257,Bakry,Small,0,7.423566,80.619558,DIST_C_03,Central,40.88115527357655,96.40695962522008,11,120.509,79.62784472642345,1.2500031166678844,294.7911545064989,12051.402960657078,1.0,0.125
OUT_10258,Grocery,Small,0,7.033745,80.764968,DIST_C_01,Central,33.886426202403705,87.73016015127573,18,109.663,75.77657379759628,1.2500034174211563,299.9459382338374,10164.095900671671,1.0,0.125
OUT_10259,Bakery,Large,2,7.402313,80.664312,DIST_C_01,Central,550.2865927177166,960.9243256960449,31,1201.156,650.8694072822833,1.2500006169892135,263.4060804210788,144948.8344960443,4.0,0.5
OUT_10260,Grocery,Large,5,7.174359,80.52395,DIST_C_01,Central,604.0772114967366,970.7050091187244,30,1213.382,609.3047885032635,1.2500007608919164,243.4236204188987,147046.6618350884,2.0,0.25
OUT_10261,Bakery,Small,0,7.154817,80.686158,DIST_C_02,Central,43.59886062499336,145.71641286059617,18,145.717,102.11813937500665,1.0000040293292451,248.25067071081494,10823.446392381942,1.0,0.125
OUT_10262,Hotel,Large,3,7.210308,80.742102,DIST_C_03,Central,593.1267817250687,939.7059847111692,31,1174.633,581.5062182749314,1.2500005524185724,259.23923429053394,153761.73273161546,1.0,0.125
OUT_10263,Kiosk,Medium,2,7.289926,80.573491,DIST_C_02,Central,140.6189384037785,324.9552869533964,26,406.195,265.5760615962215,1.2500027428642964,269.67072331187006,37920.810830694245,2.0,0.25
OUT_10264,Pharmacy,small,2,6.936378,80.649644,DIST_C_02,Central,43.24377460883509,109.5199178515705,16,136.9,93.65622539116492,1.250000937596913,295.16956662194644,12764.246210386986,2.0,0.25
OUT_10265,Bakery,Medium,2,6.805005,80.534141,DIST_C_02,Central,160.8450321871067,342.79075564030967,24,428.489,267.64396781289327,1.2500016203751232,220.89876693109804,35530.46927712465,2.0,0.25
OUT_10266,Bakery,Medium,1,6.899955,80.545744,DIST_C_01,Central,128.2863777078355,251.27165962297863,24,314.09,185.80362229216448,1.250001693272044,271.58288809897203,34840.38496164955,1.0,0.125
OUT_10267,Grocery,Medium,1,6.819467,80.773733,DIST_C_01,Central,147.6012977012727,341.2012577611935,27,426.502,278.9007022987273,1.2500012538010876,261.85284002311107,38649.81899417495,4.0,0.5
OUT_10268,Kiosk,Large,5,7.143576,80.621078,DIST_C_03,Central,587.6323513893128,902.891673035866,30,1128.615,540.9826486106872,1.250000452662462,258.985193915571,152188.07847562415,0.0,0.0
OUT_10269,Kiosk,Small,0,6.991842,80.63861,DIST_C_01,Central,56.94046276224211,147.88778812078777,20,147.888,90.9475372377579,1.0000014327025573,234.09282796600266,13329.353953706124,0.0,0.0
OUT_10270,Smmt,Small,1,7.177313,80.776369,DIST_C_02,Central,43.540697374539704,102.06237694423662,10,127.578,84.0373026254603,1.2500002823734375,184.19724719883044,8020.076597507557,4.0,0.5
OUT_10271,Bakery,Small,0,6.990435,80.520177,DIST_C_01,Central,42.261158931347666,95.10317245675131,19,118.879,76.61784106865234,1.250000362018006,255.24044823334023,10786.757148497609,0.0,0.0
OUT_10272,Eatery,Small,0,7.143272,80.637692,DIST_C_01,Central,37.55355781265411,90.69580528020802,17,113.37,75.8164421873459,1.2500026836934655,248.54738459121216,9333.838576430062,1.0,0.125
OUT_10273,Pharmacy,Small,0,7.054944,80.585813,DIST_C_02,Central,56.29180328551493,101.51650842881142,18,126.896,70.60419671448507,1.2500035901942588,246.1270871912869,13854.937575408703,0.0,0.0
OUT_10274,Eatery,Large,4,7.262427,80.590946,DIST_C_02,Central,584.0330585980225,966.7221472309085,34,1208.403,624.3699414019775,1.2500003268378255,269.1211163690129,157175.62872630896,1.0,0.125
OUT_10275,Pharmacy,Medium,2,7.382441,80.77501,DIST_C_02,Central,134.68042345911175,306.0802996001911,25,382.601,247.92057654088825,1.250002043580596,286.400401320848,38572.527328751356,1.0,0.125
OUT_10276,Pharmacy,Small,0,7.054611,80.521984,DIST_C_03,Central,48.51525564810026,123.98114743000924,12,154.977,106.46174435189974,1.250004562891215,259.80198654830997,12604.359795275563,1.0,0.125
OUT_10277,Eatery,Small,0,7.357289,80.607303,DIST_C_02,Central,32.48593097402942,78.25323115282237,15,97.817,65.33106902597058,1.2500058918841463,304.40648278878854,9888.92798792366,2.0,0.25
OUT_10278,Pharmacy,Small,1,7.289821,80.549482,DIST_C_01,Central,54.57417190670034,108.66441999456927,18,135.831,81.25682809329965,1.2500043713184907,216.03364775886425,11789.857430423806,3.0,0.375
OUT_10279,Kiosk,Medium,2,7.339111,80.546631,DIST_C_01,Central,161.80209915603,294.8970959386619,25,368.622,206.81990084397,1.2500021365984315,226.39999669419433,36631.9947140389,2.0,0.25
OUT_10280,Bakery,small,0,7.472523,80.562335,DIST_C_03,Central,45.47810979993243,110.99256854162655,16,138.741,93.26289020006757,1.2500026066877326,251.17848778613848,11423.122846918994,2.0,0.25
OUT_10281,Smmt,Small,0,6.946604,80.564931,DIST_C_03,Central,65.94282547452733,139.28098821386652,15,143.956,78.01317452547266,1.0335653260799311,235.6246458162842,15537.754896560544,1.0,0.125
OUT_10282,Hotel,Large,5,7.110833,80.611195,DIST_C_03,Central,610.4161357253712,980.6222673028235,27,1225.778,615.3618642746288,1.2500001691491986,259.1936399010841,158215.98007301314,2.0,0.25
OUT_10283,Smmt,Large,5,7.216588,80.703035,DIST_C_01,Central,634.2411681588305,1014.9584930282494,34,1268.699,634.4578318411695,1.2500008706904708,240.42085101718118,152484.80139887714,2.0,0.25
OUT_10284,Smmt,Medium,2,7.256172,80.637093,DIST_C_03,Central,165.891955819035,275.38482381872626,27,344.232,178.34004418096504,1.250003523166523,260.27078039842763,43176.828802841716,1.0,0.125
OUT_10285,Bakery,Small,0,6.915209,80.640504,DIST_C_02,Central,30.981437602808285,98.89903837409724,20,123.624,92.64256239719171,1.250002042814387,368.3573999558555,11412.241802265033,2.0,0.25
OUT_10286,Smmt,Medium,2,6.989742,80.787284,DIST_C_03,Central,144.29802704552077,344.36939308905863,31,430.462,286.1639729544792,1.2500007510501279,252.45560711176094,36428.84602280625,4.0,0.5
OUT_10287,Pharmacy,Small,1,7.445112,80.582823,DIST_C_01,Central,47.865330525135576,115.7538839931335,22,144.693,96.82766947486444,1.2500055722413874,260.21743156075416,12455.393370057343,2.0,0.25
OUT_10288,Smmt,Medium,2,7.331475,80.668794,DIST_C_03,Central,143.36360834442647,355.10273416188295,25,443.879,300.5153916555736,1.250001639800515,295.1708147318643,42316.75307792426,3.0,0.375
OUT_10289,Grocery,Small,0,7.056502,80.6495,DIST_C_02,Central,45.65726236492001,103.0453389056319,14,128.807,83.14973763507999,1.2500031672268108,238.61019027426156,10894.288060295445,1.0,0.125
OUT_10290,Hotel,Small,0,6.948035,80.540229,DIST_C_02,Central,70.58169032801449,138.01374053947745,15,138.014,67.43230967198552,1.000001879961528,199.95012105628913,14112.817525444008,1.0,0.125
OUT_10291,Grocery,Large,3,6.88663,80.784508,DIST_C_01,Central,607.1159491669416,928.1523423165997,32,1160.191,553.0750508330584,1.2500006163904611,263.29484723389584,159850.50108917156,1.0,0.125
OUT_10292,Bakery,Medium,2,7.350989,80.751262,DIST_C_01,Central,153.17737258690696,265.0240904427121,24,331.281,178.10362741309305,1.2500033466641027,274.96832372269756,42118.92537246889,0.0,0.0
OUT_10293,Eatery,Small,0,7.073467,80.520992,DIST_C_01,Central,43.999381064471464,159.40298386234934,23,159.403,115.40361893552853,1.0000001012380713,253.72736918967047,11163.847203462146,3.0,0.375
OUT_10294,Eatery,Extra Large,4,7.057584,80.520352,DIST_C_03,Central,1475.856664419706,2075.989940781215,33,2594.988,1119.1313355802938,1.2500002765059068,262.1665972325959,386920.31971396354,2.0,0.25
OUT_10295,Bakery,Small,0,7.118576,80.708449,DIST_C_01,Central,34.67484499592923,65.86891272981288,18,86.211,51.53615500407077,1.3088268263001115,396.05621993653267,13733.188035972926,1.0,0.125
OUT_10296,Kiosk,Medium,2,6.801747,80.694523,DIST_C_03,Central,148.76870771084796,319.24078701669737,23,399.051,250.28229228915202,1.2500000508366378,260.2737432531825,38720.58843484099,0.0,0.0
OUT_10297,Pharmacy,Medium,2,7.018084,80.523422,DIST_C_02,Central,139.47282613874523,333.1050614019747,25,416.382,276.90917386125477,1.2500020211266945,295.87373002251394,41266.34530645213,1.0,0.125
OUT_10298,Smmt,Medium,1,7.465463,80.769253,DIST_C_01,Central,142.16599386353417,276.7246621676791,22,345.906,203.74000613646584,1.2500006226058775,261.1640614868355,37128.64836271312,0.0,0.0
OUT_10299,Hotel,Extra Large,5,6.805011,80.53235,DIST_C_01,Central,1448.9554790468746,2021.3065677562017,36,2526.634,1077.6785209531254,1.2500003909870776,259.46036829052605,375946.5222300777,1.0,0.125
OUT_10300,Hotel,Small,0,7.346421,80.722835,DIST_C_02,Central,39.061007811066645,105.76146346214405,13,132.202,93.14099218893335,1.2500016137477143,247.37778385388987,9662.825547401148,0.0,0.0
OUT_10301,Bakery,Medium,2,7.244331,80.684941,DIST_C_03,Central,149.5041561429077,299.92148987513684,27,374.902,225.39784385709228,1.2500004589737101,269.20596396827864,40247.41047171551,1.0,0.125
