Outlet_ID,Trade_Spend_Allocation_LKR
OUT_00552,636.23
OUT_04847,634.97
OUT_01427,634.81
OUT_02202,633.25
OUT_08053,633.0
OUT_08213,632.54
OUT_08804,632.39
OUT_08864,631.51
OUT_04145,631.35
OUT_02633,631.24
OUT_04734,631.23
OUT_01627,630.7
OUT_01952,630.68
OUT_01541,630.59
OUT_06994,630.22
OUT_07564,630.04
OUT_00074,629.32
OUT_08140,628.7
OUT_05549,628.66
OUT_02342,628.35
OUT_02489,628.16
OUT_08548,626.98
OUT_07421,626.64
OUT_04832,626.63
OUT_03595,626.32
OUT_02876,626.03
OUT_04950,625.81
OUT_08711,625.05
OUT_07202,624.17
OUT_06847,624.11
OUT_07531,624.08
OUT_01368,623.37
OUT_06639,622.77
OUT_04244,622.27
OUT_00547,621.65
OUT_02447,620.78
OUT_04030,620.61
OUT_08252,620.32
OUT_05411,619.84
OUT_04534,619.69
OUT_02683,619.12
OUT_00879,619.03
OUT_04604,618.62
OUT_08225,618.59
OUT_07493,618.0
OUT_02011,617.55
OUT_04054,617.47
OUT_05732,617.3
OUT_01590,616.19
OUT_03621,615.32
OUT_02266,615.06
OUT_00144,614.87
OUT_04181,614.73
OUT_04799,614.11
OUT_04610,613.51
OUT_03009,612.95
OUT_02704,612.95
OUT_04659,612.17
OUT_04566,612.0
OUT_02244,611.69
OUT_07738,611.56
OUT_03615,611.08
OUT_07445,610.19
OUT_07437,609.88
OUT_01294,609.74
OUT_08036,609.39
OUT_06681,609.12
OUT_08092,608.54
OUT_08919,608.4
OUT_01822,607.47
OUT_02154,607.3
OUT_07607,607.22
OUT_00911,606.7
OUT_07744,606.5
OUT_02732,606.35
OUT_04144,606.05
OUT_06658,605.92
OUT_05481,605.37
OUT_07342,605.1
OUT_03162,604.87
OUT_07435,604.87
OUT_02061,604.35
OUT_07654,604.09
OUT_04064,603.57
OUT_08308,603.47
OUT_07764,603.44
OUT_02767,603.37
OUT_01917,602.8
OUT_06833,602.63
OUT_02561,602.4
OUT_05446,602.08
OUT_03873,601.94
OUT_03564,601.88
OUT_05700,601.73
OUT_04353,601.44
OUT_04442,600.84
OUT_04000,600.8
OUT_03326,600.29
OUT_00533,600.28
OUT_02167,600.2
OUT_02705,600.03
OUT_06806,599.82
OUT_07602,599.78
OUT_02412,599.73
OUT_08194,599.1
OUT_01127,598.6
OUT_02713,597.98
OUT_07111,597.9
OUT_01764,597.9
OUT_07446,597.83
OUT_07992,597.27
OUT_04219,596.62
OUT_05912,595.86
OUT_05859,595.81
OUT_07727,595.73
OUT_03073,595.55
OUT_05477,595.34
OUT_03673,594.39
OUT_07363,593.32
OUT_05476,593.14
OUT_08276,592.86
OUT_06010,590.66
OUT_03654,590.65
OUT_06782,590.62
OUT_05310,590.34
OUT_05658,590.28
OUT_07441,589.88
OUT_07043,589.83
OUT_03682,589.64
OUT_06039,589.62
OUT_00804,588.61
OUT_02998,588.4
OUT_05376,588.11
OUT_02895,587.79
OUT_01729,587.78
OUT_01021,587.07
OUT_05049,586.9
OUT_04086,586.85
OUT_03696,586.71
OUT_06104,586.71
OUT_07072,586.66
OUT_07747,586.1
OUT_08499,586.03
OUT_00939,585.91
OUT_08880,585.72
OUT_04240,585.36
OUT_08389,584.59
OUT_05479,583.71
OUT_08661,583.68
OUT_07719,583.23
OUT_05994,582.85
OUT_00868,582.4
OUT_07812,582.23
OUT_06656,581.76
OUT_02901,581.65
OUT_05614,581.53
OUT_02115,581.51
OUT_07975,581.37
OUT_05398,580.38
OUT_04277,580.05
OUT_02672,579.62
OUT_04935,579.53
OUT_06257,579.26
OUT_03794,579.17
OUT_00899,578.85
OUT_08142,578.59
OUT_00882,578.55
OUT_08713,578.46
OUT_01209,578.03
OUT_07352,577.74
OUT_01759,576.63
OUT_06538,576.37
OUT_05489,576.29
OUT_03917,575.55
OUT_03659,575.53
OUT_05483,575.52
OUT_02949,574.95
OUT_02931,574.58
OUT_04426,574.52
OUT_08372,574.49
OUT_04337,574.23
OUT_08565,574.23
OUT_05914,574.16
OUT_05704,574.06
OUT_05016,573.84
OUT_08104,572.29
OUT_04880,572.02
OUT_07631,571.41
OUT_05363,571.32
OUT_04096,571.22
OUT_04084,570.4
OUT_08593,570.4
OUT_03329,570.33
OUT_08714,570.23
OUT_05860,569.74
OUT_06000,569.08
OUT_03912,568.76
OUT_05531,568.6
OUT_04831,568.6
OUT_07783,568.35
OUT_02392,567.84
OUT_01949,566.91
OUT_03082,566.65
OUT_06923,566.4
OUT_02455,566.25
OUT_08031,566.22
OUT_01311,565.62
OUT_07608,565.5
OUT_01592,564.75
OUT_00631,564.36
OUT_06877,564.2
OUT_03636,562.97
OUT_03063,562.76
OUT_04290,560.1
OUT_04787,559.96
OUT_01422,559.87
OUT_06464,559.74
OUT_02124,559.64
OUT_01912,559.33
OUT_06067,558.27
OUT_02637,558.26
OUT_03931,558.02
OUT_02435,557.98
OUT_08255,557.68
OUT_07185,557.48
OUT_06971,557.38
OUT_07460,556.85
OUT_06474,556.43
OUT_00980,556.29
OUT_00699,555.91
OUT_02006,555.67
OUT_04582,555.6
OUT_01003,555.51
OUT_08537,555.46
OUT_03481,555.25
OUT_01384,554.85
OUT_06283,554.76
OUT_04213,554.68
OUT_05304,554.09
OUT_01529,553.17
OUT_04179,553.11
OUT_00578,553.08
OUT_00540,552.81
OUT_01860,552.55
OUT_03207,552.5
OUT_00827,552.21
OUT_05028,551.86
OUT_04125,551.85
OUT_03858,551.76
OUT_08536,551.7
OUT_05402,549.73
OUT_01342,549.29
OUT_07046,549.19
OUT_07717,549.08
OUT_02688,548.05
OUT_06064,547.78
OUT_06253,547.6
OUT_08823,547.41
OUT_07636,547.15
OUT_06489,546.95
OUT_02451,546.84
OUT_01974,546.4
OUT_05266,546.31
OUT_02541,545.24
OUT_02237,545.18
OUT_07697,544.54
OUT_07373,544.38
OUT_00493,544.02
OUT_05356,543.99
OUT_00421,543.82
OUT_06194,543.74
OUT_02548,543.72
OUT_04709,542.58
OUT_08644,542.29
OUT_06767,542.2
OUT_01307,542.07
OUT_00488,541.68
OUT_04668,541.42
OUT_05040,541.41
OUT_00437,540.99
OUT_08942,540.57
OUT_02240,540.47
OUT_05617,540.38
OUT_01648,540.09
OUT_04222,539.04
OUT_00286,538.78
OUT_05488,538.65
OUT_04740,537.98
OUT_06084,537.77
OUT_06671,537.71
OUT_02171,537.63
OUT_00651,537.56
OUT_07707,537.27
OUT_07140,536.76
OUT_05321,536.76
OUT_00892,536.66
OUT_01530,536.5
OUT_07201,536.46
OUT_01208,536.18
OUT_03836,535.83
OUT_06219,535.69
OUT_08215,535.54
OUT_05876,534.63
OUT_03269,534.13
OUT_01815,533.69
OUT_03674,533.2
OUT_02335,531.85
OUT_02522,530.85
OUT_05432,530.57
OUT_02824,530.48
OUT_07001,530.01
OUT_04408,529.51
OUT_02837,529.28
OUT_02502,529.09
OUT_01312,529.01
OUT_06244,528.95
OUT_05733,528.55
OUT_07897,528.42
OUT_06237,528.16
OUT_05381,527.99
OUT_06498,527.71
OUT_00566,527.67
OUT_03851,527.22
OUT_05391,527.21
OUT_01504,527.12
OUT_05401,526.47
OUT_05121,526.47
OUT_00664,526.22
OUT_04431,525.99
OUT_07606,525.37
OUT_01911,524.99
OUT_03548,524.69
OUT_00865,524.52
OUT_04642,524.03
OUT_00596,523.98
OUT_07242,523.85
OUT_02161,523.73
OUT_06346,523.59
OUT_01758,523.58
OUT_01251,523.47
OUT_04760,523.37
OUT_03491,523.28
OUT_03382,523.25
OUT_06566,523.16
OUT_08915,522.56
OUT_06904,521.43
OUT_04964,521.29
OUT_06074,521.1
OUT_06374,520.86
OUT_02694,520.44
OUT_00274,520.32
OUT_07434,520.2
OUT_05214,520.09
OUT_05338,520.01
OUT_06790,519.94
OUT_06652,519.56
OUT_05889,519.09
OUT_08061,518.9
OUT_05069,518.77
OUT_04388,518.54
OUT_02677,518.5
OUT_03192,518.49
OUT_08073,518.38
OUT_02529,517.87
OUT_06577,517.18
OUT_05858,517.1
OUT_02020,516.6
OUT_06899,516.31
OUT_06815,516.25
OUT_08426,515.71
OUT_07511,515.52
OUT_02483,515.4
OUT_02041,514.86
OUT_05810,514.79
OUT_05770,514.52
OUT_02990,514.4
OUT_05775,513.94
OUT_04292,513.92
OUT_06122,513.79
OUT_05320,513.74
OUT_03042,513.73
OUT_08217,513.7
OUT_02018,513.62
OUT_06844,513.1
OUT_05835,512.96
OUT_03874,512.93
OUT_01235,512.93
OUT_06728,512.41
OUT_00325,511.96
OUT_07510,511.67
OUT_08737,511.18
OUT_00550,511.12
OUT_05926,511.03
OUT_04864,510.98
OUT_04942,510.8
OUT_00438,510.77
OUT_00478,510.62
OUT_03254,510.56
OUT_03857,510.01
OUT_05371,509.85
OUT_01823,509.47
OUT_04201,509.45
OUT_05567,509.06
OUT_01232,507.87
OUT_01543,507.41
OUT_03429,506.96
OUT_03990,506.91
OUT_02468,506.72
OUT_02362,506.67
OUT_07748,506.48
OUT_05855,505.81
OUT_01043,505.62
OUT_01318,505.46
OUT_08089,505.38
OUT_07158,504.69
OUT_08130,504.59
OUT_01072,504.05
OUT_08787,503.56
OUT_06836,503.53
OUT_03370,502.68
OUT_05921,502.45
OUT_04993,501.14
OUT_08939,500.97
OUT_07139,500.92
OUT_06458,500.43
OUT_04989,500.26
OUT_06077,499.72
OUT_02590,499.64
OUT_08820,499.57
OUT_08865,498.39
OUT_07571,497.31
OUT_03447,496.81
OUT_04901,496.51
OUT_04970,495.05
OUT_04061,494.82
OUT_02458,494.01
OUT_06351,493.89
OUT_03950,492.72
OUT_04016,492.5
OUT_04088,492.48
OUT_01643,492.44
OUT_03119,492.17
OUT_01432,491.56
OUT_00294,491.33
OUT_05821,491.22
OUT_04961,491.13
OUT_05874,491.08
OUT_08193,491.0
OUT_01895,490.97
OUT_08928,490.46
OUT_03711,490.06
OUT_00320,489.83
OUT_05179,489.81
OUT_00975,489.74
OUT_05646,489.65
OUT_08178,489.49
OUT_06569,489.35
OUT_06819,489.25
OUT_02152,489.04
OUT_00659,488.94
OUT_06418,488.89
OUT_02306,488.58
OUT_04019,488.52
OUT_08382,488.39
OUT_04817,488.36
OUT_03525,487.56
OUT_08696,487.46
OUT_02987,487.24
OUT_07383,487.17
OUT_04459,486.43
OUT_01859,486.17
OUT_04493,485.81
OUT_02631,485.38
OUT_05643,485.38
OUT_07246,485.27
OUT_03809,484.99
OUT_08153,484.9
OUT_04006,484.39
OUT_01487,484.11
OUT_06045,484.1
OUT_06193,483.9
OUT_06861,483.78
OUT_08450,483.58
OUT_03219,483.43
OUT_05474,483.08
OUT_08725,482.89
OUT_05313,482.64
OUT_08535,482.6
OUT_01229,482.58
OUT_08311,481.87
OUT_03543,481.42
OUT_03187,481.38
OUT_08664,481.27
OUT_07496,480.72
OUT_05368,480.24
OUT_08707,479.96
OUT_00709,479.81
OUT_04698,479.52
OUT_02536,478.92
OUT_03925,478.58
OUT_05063,477.75
OUT_02912,477.45
OUT_08640,477.21
OUT_04858,476.93
OUT_05227,476.75
OUT_01881,476.32
OUT_01772,476.12
OUT_02195,476.07
OUT_08003,476.04
OUT_00420,475.98
OUT_02382,475.79
OUT_01446,475.51
OUT_01618,475.33
OUT_02027,473.96
OUT_05941,473.91
OUT_00655,473.87
OUT_05766,473.75
OUT_06945,473.65
OUT_02156,473.24
OUT_02137,473.21
OUT_02099,473.19
OUT_02803,472.93
OUT_04855,472.34
OUT_05306,472.31
OUT_06291,472.17
OUT_03984,471.89
OUT_06421,471.88
OUT_08326,471.84
OUT_07913,471.6
OUT_02779,471.59
OUT_06475,471.12
OUT_05518,469.51
OUT_05749,469.41
OUT_03820,469.22
OUT_00288,468.93
OUT_02738,468.68
OUT_03771,468.37
OUT_05497,468.18
OUT_06371,468.09
OUT_03978,468.07
OUT_02105,467.82
OUT_05100,467.52
OUT_07774,467.05
OUT_08415,466.59
OUT_01536,466.38
OUT_00781,466.24
OUT_02365,465.74
OUT_05096,465.58
OUT_05329,465.53
OUT_01063,465.08
OUT_04036,465.0
OUT_04022,463.81
OUT_08212,463.69
OUT_00869,463.31
OUT_06378,463.26
OUT_00719,463.01
OUT_02573,462.62
OUT_02285,462.51
OUT_08668,462.39
OUT_04164,462.38
OUT_01469,461.51
OUT_00938,461.44
OUT_05922,461.4
OUT_00637,461.01
OUT_08466,460.96
OUT_01532,460.81
OUT_04646,460.53
OUT_04350,460.45
OUT_03364,460.42
OUT_08124,460.34
OUT_01402,460.04
OUT_00630,459.97
OUT_02188,459.84
OUT_01467,459.37
OUT_03094,459.01
OUT_07944,458.89
OUT_05785,458.54
OUT_08956,458.41
OUT_05124,458.09
OUT_01811,457.86
OUT_05618,457.39
OUT_01673,457.28
OUT_02543,457.09
OUT_06463,456.96
OUT_02532,456.64
OUT_02364,456.13
OUT_04518,455.64
OUT_08972,455.39
OUT_08258,454.87
OUT_08566,454.6
OUT_04372,453.85
OUT_03203,453.71
OUT_06384,453.42
OUT_05104,453.32
OUT_08677,452.36
OUT_00610,452.32
OUT_00971,452.02
OUT_05676,451.86
OUT_05461,451.64
OUT_05915,451.48
OUT_02952,451.26
OUT_08547,450.93
OUT_01893,449.98
OUT_03385,449.68
OUT_04997,448.93
OUT_00913,448.42
OUT_01808,448.22
OUT_02875,448.07
OUT_01915,447.95
OUT_08684,447.74
OUT_03992,447.63
OUT_02537,447.53
OUT_03284,446.63
OUT_06546,446.26
OUT_06333,445.82
OUT_05762,445.75
OUT_02681,445.54
OUT_02659,444.78
OUT_03926,444.56
OUT_00098,444.48
OUT_04010,444.12
OUT_05462,443.86
OUT_00559,443.44
OUT_03966,443.42
OUT_04793,443.1
OUT_05702,442.88
OUT_02560,442.84
OUT_01826,442.8
OUT_07138,442.69
OUT_06620,442.53
OUT_08370,442.22
OUT_07649,442.01
OUT_03868,440.79
OUT_03445,440.0
OUT_05738,439.84
OUT_01960,439.68
OUT_06032,439.22
OUT_05154,438.88
OUT_03652,438.87
OUT_03785,438.61
OUT_02258,437.99
OUT_08365,437.86
OUT_07957,437.77
OUT_04939,437.68
OUT_02687,437.5
OUT_06398,437.31
OUT_02272,437.21
OUT_05332,436.99
OUT_04167,436.97
OUT_07092,436.93
OUT_03278,436.58
OUT_03021,436.52
OUT_04364,436.06
OUT_03452,435.88
OUT_02321,435.68
OUT_02992,435.29
OUT_02569,435.1
OUT_04647,435.07
OUT_08475,435.04
OUT_08319,435.03
OUT_03830,434.45
OUT_05611,433.99
OUT_05295,433.9
OUT_03417,433.66
OUT_06761,431.41
OUT_05062,431.2
OUT_07928,430.69
OUT_08984,430.42
OUT_01204,430.24
OUT_01452,430.11
OUT_01277,429.34
OUT_05429,429.19
OUT_02182,428.68
OUT_02752,428.45
OUT_04904,427.92
OUT_05665,427.87
OUT_02745,427.71
OUT_07627,427.29
OUT_00388,426.88
OUT_08163,426.86
OUT_04406,426.16
OUT_03514,425.65
OUT_02985,425.17
OUT_06065,424.61
OUT_01990,424.38
OUT_05871,424.36
OUT_01293,424.17
OUT_00469,423.9
OUT_02625,423.87
OUT_05193,423.4
OUT_07473,422.41
OUT_07874,422.31
OUT_08933,422.23
OUT_03625,421.78
OUT_03102,421.52
OUT_08697,421.43
OUT_02001,421.23
OUT_01473,421.1
OUT_05267,420.96
OUT_01303,420.91
OUT_04920,420.88
OUT_08148,420.75
OUT_04965,420.45
OUT_08413,420.28
OUT_02438,420.21
OUT_05323,419.91
OUT_08763,419.87
OUT_05111,419.16
OUT_03788,419.1
OUT_05251,418.38
OUT_08528,418.31
OUT_05330,418.29
OUT_01657,418.16
OUT_03087,418.15
OUT_03198,417.22
OUT_00758,417.15
OUT_02281,416.36
OUT_08982,416.06
OUT_03526,415.73
OUT_07976,415.32
OUT_01918,415.23
OUT_07241,414.8
OUT_03854,414.16
OUT_07936,414.03
OUT_07193,413.68
OUT_06654,412.98
OUT_03059,412.86
OUT_05905,412.81
OUT_08760,412.63
OUT_07375,412.59
OUT_07106,412.34
OUT_02978,412.26
OUT_08550,412.09
OUT_01703,411.58
OUT_05913,411.04
OUT_08940,410.54
OUT_07514,409.53
OUT_03712,409.36
OUT_02127,409.17
OUT_02187,409.02
OUT_00452,409.0
OUT_08753,408.86
OUT_08730,408.74
OUT_07983,408.23
OUT_06687,407.82
OUT_08806,407.51
OUT_08778,407.16
OUT_02415,406.63
OUT_05315,406.58
OUT_00775,406.56
OUT_03159,406.46
OUT_08497,405.38
OUT_01010,405.24
OUT_04218,404.72
OUT_01633,404.06
OUT_01732,403.84
OUT_02944,403.78
OUT_03390,403.66
OUT_05419,403.46
OUT_01770,403.43
OUT_08447,403.36
OUT_03573,403.09
OUT_06270,402.94
OUT_00955,402.85
OUT_00978,402.62
OUT_05869,402.4
OUT_02268,402.23
OUT_08622,401.94
OUT_05759,401.61
OUT_03572,401.51
OUT_05996,401.51
OUT_07164,401.29
OUT_05748,401.27
OUT_03640,400.97
OUT_00707,400.33
OUT_03092,400.21
OUT_06674,399.65
OUT_01474,399.59
OUT_00977,399.45
OUT_02299,399.32
OUT_02145,398.99
OUT_07546,398.69
OUT_08495,398.5
OUT_00777,398.45
OUT_03253,398.37
OUT_01955,398.21
OUT_06918,397.98
OUT_01753,397.84
OUT_08118,397.5
OUT_08156,397.23
OUT_08620,396.58
OUT_02287,396.13
OUT_04127,396.07
OUT_01699,396.04
OUT_01301,395.99
OUT_06913,395.75
OUT_02395,395.5
OUT_02827,395.49
OUT_07381,394.8
OUT_02319,394.6
OUT_07070,394.59
OUT_02345,394.56
OUT_05284,394.34
OUT_04586,394.31
OUT_02925,393.66
OUT_08980,393.48
OUT_07506,393.43
OUT_02891,393.13
OUT_03395,392.22
OUT_03870,392.09
OUT_05196,392.02
OUT_06080,391.77
OUT_07899,391.67
OUT_04556,391.25
OUT_08722,391.23
OUT_02372,391.19
OUT_03542,391.17
OUT_07022,390.94
OUT_01050,390.86
OUT_07415,390.49
OUT_03632,390.44
OUT_00201,390.16
OUT_06235,389.01
OUT_08110,388.65
OUT_07131,387.96
OUT_05755,387.84
OUT_07647,387.75
OUT_03505,387.53
OUT_07852,387.1
OUT_03275,386.86
OUT_06633,386.56
OUT_00769,385.82
OUT_00477,385.66
OUT_02635,385.54
OUT_02804,385.48
OUT_07406,384.62
OUT_06786,384.58
OUT_05213,384.34
OUT_08557,384.29
OUT_04653,384.18
OUT_02316,383.99
OUT_01585,383.94
OUT_00479,383.92
OUT_03702,383.89
OUT_02477,383.83
OUT_01059,383.4
OUT_07151,383.31
OUT_08272,383.25
OUT_03948,383.0
OUT_05303,382.87
OUT_08057,382.73
OUT_08576,382.38
OUT_06992,382.16
OUT_02052,382.04
OUT_06428,381.96
OUT_05224,381.74
OUT_07987,381.67
OUT_02754,381.65
OUT_00124,381.09
OUT_06091,380.48
OUT_02005,379.32
OUT_08414,379.2
OUT_00910,379.17
OUT_05406,379.07
OUT_05786,379.06
OUT_06108,378.63
OUT_02123,378.47
OUT_00968,378.27
OUT_04279,378.14
OUT_05011,377.95
OUT_01029,377.93
OUT_01670,377.64
OUT_08501,377.24
OUT_06181,376.86
OUT_01341,376.21
OUT_07422,375.92
OUT_08375,375.39
OUT_02563,375.38
OUT_07377,375.07
OUT_02982,375.05
OUT_02055,374.46
OUT_05053,373.51
OUT_04875,373.09
OUT_03937,373.01
OUT_02086,372.33
OUT_02026,372.17
OUT_06250,372.15
OUT_03126,371.91
OUT_07463,371.74
OUT_06469,371.26
OUT_08750,371.17
OUT_05799,370.65
OUT_04562,370.29
OUT_05263,370.01
OUT_05723,369.95
OUT_00730,368.64
OUT_05506,368.25
OUT_00925,368.21
OUT_05585,368.16
OUT_04792,367.47
OUT_04069,367.46
OUT_08882,367.44
OUT_01231,366.29
OUT_07645,365.73
OUT_07939,365.51
OUT_04621,365.45
OUT_01027,365.35
OUT_02947,365.17
OUT_00127,364.63
OUT_00903,364.53
OUT_07337,364.32
OUT_03069,363.97
OUT_08440,363.96
OUT_04081,363.75
OUT_03161,363.67
OUT_06313,363.49
OUT_04788,363.42
OUT_05878,363.39
OUT_08044,362.85
OUT_03909,362.63
OUT_06893,362.46
OUT_00844,362.08
OUT_08487,361.65
OUT_05904,361.63
OUT_02066,360.97
OUT_00333,360.83
OUT_00502,360.43
OUT_02380,360.33
OUT_01024,360.29
OUT_07414,360.26
OUT_04062,360.01
OUT_07403,359.4
OUT_06598,359.1
OUT_06880,358.62
OUT_02397,357.82
OUT_03903,357.69
OUT_00946,357.57
OUT_03355,357.24
OUT_02679,356.71
OUT_08395,356.64
OUT_08861,356.54
OUT_04690,356.4
OUT_06070,356.29
OUT_00308,356.21
OUT_05937,356.1
OUT_06937,355.21
OUT_07359,354.64
OUT_02554,354.21
OUT_03468,353.68
OUT_05192,353.32
OUT_07572,353.3
OUT_05763,352.73
OUT_00983,352.58
OUT_04215,351.64
OUT_01986,351.59
OUT_03684,351.31
OUT_02010,350.63
OUT_01116,350.61
OUT_01919,350.03
OUT_07223,350.01
OUT_04430,349.84
OUT_01333,349.29
OUT_07981,349.21
OUT_00205,348.99
OUT_06978,348.66
OUT_08719,348.11
OUT_08250,347.98
OUT_04235,347.01
OUT_05033,346.71
OUT_02709,346.47
OUT_07216,346.16
OUT_01151,345.69
OUT_06745,345.67
OUT_06726,345.58
OUT_02461,344.8
OUT_07556,344.67
OUT_02206,344.54
OUT_07728,344.49
OUT_08374,344.11
OUT_02826,343.77
OUT_08519,343.06
OUT_07830,342.88
OUT_05729,342.82
OUT_04693,342.54
OUT_03775,341.62
OUT_00807,341.0
OUT_05892,340.96
OUT_04285,340.85
OUT_00445,340.39
OUT_08937,339.88
OUT_01686,339.84
OUT_04749,339.6
OUT_05674,339.59
OUT_06090,339.55
OUT_06772,339.14
OUT_08166,339.06
OUT_06770,338.36
OUT_04658,338.28
OUT_08735,338.26
OUT_04384,337.91
OUT_02678,337.64
OUT_07827,337.54
OUT_07017,336.9
OUT_05900,336.83
OUT_08769,336.78
OUT_02054,336.22
OUT_00900,336.2
OUT_06383,335.45
OUT_08265,335.42
OUT_02108,335.2
OUT_07588,335.03
OUT_08792,334.75
OUT_05460,334.71
OUT_00767,334.54
OUT_06846,334.19
OUT_07325,334.11
OUT_04473,334.05
OUT_03518,334.04
OUT_02250,333.75
OUT_05977,333.1
OUT_01326,333.01
OUT_02126,332.73
OUT_08662,331.79
OUT_04041,331.78
OUT_02378,331.17
OUT_03378,330.94
OUT_02623,330.77
OUT_08981,330.6
OUT_07726,330.44
OUT_08336,330.38
OUT_05013,329.87
OUT_07083,329.73
OUT_01087,329.53
OUT_03023,329.49
OUT_07723,329.15
OUT_04300,328.55
OUT_08851,328.3
OUT_01924,328.14
OUT_04888,327.84
OUT_04999,327.8
OUT_05206,327.63
OUT_07892,327.47
OUT_07866,327.27
OUT_06909,327.18
OUT_06437,327.15
OUT_02150,326.48
OUT_05654,326.38
OUT_00695,326.32
OUT_02331,326.13
OUT_02223,325.74
OUT_03598,325.36
OUT_03986,324.95
OUT_05126,324.9
OUT_07839,324.61
OUT_04622,324.48
OUT_07053,324.19
OUT_02877,322.64
OUT_04634,322.3
OUT_04663,322.08
OUT_06325,321.84
OUT_05715,321.46
OUT_01296,321.37
OUT_02449,321.08
OUT_06595,320.82
OUT_01320,320.4
OUT_05568,319.81
OUT_01950,319.69
OUT_04376,319.67
OUT_01114,319.58
OUT_03976,319.34
OUT_00113,318.98
OUT_05182,318.51
OUT_07471,318.23
OUT_03369,318.17
OUT_06366,317.74
OUT_00451,316.63
OUT_05788,316.61
OUT_06144,316.47
OUT_07267,316.36
OUT_07849,316.06
OUT_05997,315.91
OUT_05949,315.8
OUT_06791,315.57
OUT_03894,315.38
OUT_08584,315.14
OUT_08445,314.39
OUT_04723,314.35
OUT_05939,313.77
OUT_05784,312.85
OUT_01056,312.68
OUT_03826,312.44
OUT_03298,312.36
OUT_00103,311.67
OUT_05443,311.33
OUT_06024,310.78
OUT_00575,310.58
OUT_04730,310.4
OUT_06544,309.65
OUT_00380,309.24
OUT_06066,309.11
OUT_01718,308.77
OUT_07271,308.52
OUT_04675,308.45
OUT_08609,307.7
OUT_04094,307.18
OUT_06202,306.77
OUT_07103,306.76
OUT_08918,306.69
OUT_00970,306.05
OUT_02675,305.93
OUT_07521,305.58
OUT_06432,305.25
OUT_05681,304.83
OUT_08773,304.36
OUT_04852,304.27
OUT_00748,303.63
OUT_08241,303.58
OUT_08189,303.14
OUT_00752,302.97
OUT_01488,302.93
OUT_01674,302.72
OUT_03107,302.55
OUT_02174,302.07
OUT_00813,302.05
OUT_06173,301.93
OUT_07222,301.55
OUT_05177,301.37
OUT_08754,301.08
OUT_03740,301.05
OUT_02248,301.01
OUT_05080,300.97
OUT_01237,300.88
OUT_04400,300.76
OUT_07566,300.71
OUT_08909,300.62
OUT_06935,300.18
OUT_07982,299.5
OUT_01569,299.47
OUT_01242,299.34
OUT_08811,298.35
OUT_03752,298.23
OUT_04557,297.59
OUT_05607,297.27
OUT_08669,297.23
OUT_05001,296.93
OUT_04922,296.8
OUT_03318,296.67
OUT_02727,296.61
OUT_02922,296.61
OUT_03806,296.47
OUT_00599,296.12
OUT_01642,296.04
OUT_02028,295.78
OUT_06590,295.33
OUT_03138,295.11
OUT_03456,294.35
OUT_06701,294.14
OUT_05109,294.1
OUT_05144,294.04
OUT_05008,294.0
OUT_02606,293.61
OUT_02965,293.58
OUT_01571,293.38
OUT_01744,293.37
OUT_07548,292.96
OUT_06863,292.89
OUT_03104,292.45
OUT_02771,292.14
OUT_08747,292.04
OUT_01491,291.87
OUT_08757,291.85
OUT_07270,291.64
OUT_04255,291.27
OUT_06801,291.18
OUT_00720,291.14
OUT_08315,290.98
OUT_06364,290.58
OUT_02849,290.56
OUT_04654,289.95
OUT_01762,289.04
OUT_08048,288.67
OUT_03068,288.45
OUT_05533,288.27
OUT_06564,288.2
OUT_04587,288.19
OUT_00404,288.05
OUT_00705,287.63
OUT_05722,287.52
OUT_05055,287.05
OUT_07767,286.99
OUT_04294,286.54
OUT_08701,286.34
OUT_02747,285.86
OUT_04802,285.77
OUT_03879,285.15
OUT_03201,284.91
OUT_03755,284.74
OUT_03913,284.66
OUT_06269,284.4
OUT_04680,284.36
OUT_07951,284.34
OUT_00264,284.34
OUT_03601,283.65
OUT_06956,283.54
OUT_01340,283.17
OUT_06961,283.15
OUT_01286,282.98
OUT_05833,282.72
OUT_03416,282.67
OUT_03461,282.57
OUT_08290,281.67
OUT_01223,281.62
OUT_08650,281.52
OUT_06137,281.5
OUT_00505,281.22
OUT_03776,281.01
OUT_03238,280.63
OUT_06964,280.59
OUT_01706,280.39
OUT_06896,280.39
OUT_07047,280.07
OUT_01348,280.04
OUT_07698,278.87
OUT_02476,278.72
OUT_05223,278.4
OUT_08591,277.85
OUT_01662,277.17
OUT_00765,277.13
OUT_04645,276.86
OUT_02348,276.86
OUT_02204,276.7
OUT_03386,276.09
OUT_08051,275.68
OUT_07109,275.68
OUT_04185,275.5
OUT_03280,275.38
OUT_08571,274.86
OUT_06448,274.6
OUT_08921,274.03
OUT_04247,273.95
OUT_03617,272.34
OUT_03565,272.31
OUT_02645,272.12
OUT_01165,271.96
OUT_01790,271.63
OUT_01104,271.26
OUT_06249,271.07
OUT_05563,271.0
OUT_03200,270.87
OUT_03789,270.09
OUT_07149,270.03
OUT_03391,269.95
OUT_03314,269.88
OUT_08309,269.52
OUT_06957,269.36
OUT_01588,269.17
OUT_04464,268.7
OUT_00907,268.55
OUT_04089,268.3
OUT_00928,267.69
OUT_06721,267.41
OUT_01339,267.41
OUT_05925,267.18
OUT_01828,266.91
OUT_08690,266.01
OUT_08018,265.99
OUT_07356,265.98
OUT_00499,265.89
OUT_00028,265.33
OUT_07200,265.03
